,file,map,round,seconds,att_side,vic_side,hp_dmg,bomb_site,wp,award,winner_side,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y,round_type,ct_eq_val,t_eq_val,avg_match_rank
891917,003228418951662796830_0101366598.dem,de_train,3,301.6171,Terrorist,CounterTerrorist,18,,UMP,600,Terrorist,538.0,547.0,668.0,563.0,ECO,2900,20300,9.0
891918,003228418951662796830_0101366598.dem,de_train,3,301.7109,Terrorist,CounterTerrorist,27,,UMP,600,Terrorist,538.0,547.0,667.0,564.0,ECO,2900,20300,9.0
891919,003228418951662796830_0101366598.dem,de_train,3,304.1816,Terrorist,CounterTerrorist,14,,P250,300,Terrorist,665.0,179.0,807.0,209.0,ECO,2900,20300,9.0
891920,003228418951662796830_0101366598.dem,de_train,3,306.2771,CounterTerrorist,Terrorist,15,,P2000,300,Terrorist,813.0,174.0,672.0,186.0,ECO,2900,20300,9.0
891921,003228418951662796830_0101366598.dem,de_train,3,306.6211,CounterTerrorist,Terrorist,12,,P2000,300,Terrorist,813.0,173.0,671.0,179.0,ECO,2900,20300,9.0
891922,003228418951662796830_0101366598.dem,de_train,3,320.7887,CounterTerrorist,Terrorist,66,B,P2000,300,Terrorist,438.0,705.0,465.0,769.0,ECO,2900,20300,9.0
891923,003228418951662796830_0101366598.dem,de_train,3,321.2891,Terrorist,CounterTerrorist,36,B,UMP,600,Terrorist,454.0,765.0,437.0,705.0,ECO,2900,20300,9.0
891924,003228418951662796830_0101366598.dem,de_train,3,321.4768,Terrorist,CounterTerrorist,28,B,UMP,600,Terrorist,452.0,766.0,437.0,705.0,ECO,2900,20300,9.0
891925,003228418951662796830_0101366598.dem,de_train,3,336.8641,CounterTerrorist,Terrorist,71,B,Scout,300,Terrorist,658.0,398.0,735.0,583.0,ECO,2900,20300,9.0
891926,003228418951662796830_0101366598.dem,de_train,3,348.9676,Terrorist,CounterTerrorist,34,B,UMP,600,Terrorist,734.0,495.0,669.0,434.0,ECO,2900,20300,9.0
891927,003228418951662796830_0101366598.dem,de_train,3,349.0614,Terrorist,CounterTerrorist,22,B,UMP,600,Terrorist,737.0,490.0,668.0,434.0,ECO,2900,20300,9.0
891928,003228418951662796830_0101366598.dem,de_train,4,387.7487,CounterTerrorist,Terrorist,100,,AWP,100,Terrorist,834.0,356.0,794.0,171.0,NORMAL,22700,25350,9.0
891929,003228418951662796830_0101366598.dem,de_train,4,391.3141,Terrorist,CounterTerrorist,14,,AK47,300,Terrorist,802.0,171.0,838.0,372.0,NORMAL,22700,25350,9.0
891930,003228418951662796830_0101366598.dem,de_train,4,391.6268,Terrorist,CounterTerrorist,26,,AK47,300,Terrorist,802.0,171.0,838.0,372.0,NORMAL,22700,25350,9.0
891931,003228418951662796830_0101366598.dem,de_train,4,391.7206,Terrorist,CounterTerrorist,33,,AK47,300,Terrorist,802.0,171.0,838.0,372.0,NORMAL,22700,25350,9.0
891932,003228418951662796830_0101366598.dem,de_train,4,392.3149,Terrorist,CounterTerrorist,26,,AK47,300,Terrorist,432.0,570.0,778.0,410.0,NORMAL,22700,25350,9.0
891933,003228418951662796830_0101366598.dem,de_train,4,393.7223,Terrorist,CounterTerrorist,25,,AK47,300,Terrorist,431.0,569.0,858.0,374.0,NORMAL,22700,25350,9.0
891934,003228418951662796830_0101366598.dem,de_train,4,394.3477,Terrorist,CounterTerrorist,2,,AK47,300,Terrorist,431.0,568.0,857.0,369.0,NORMAL,22700,25350,9.0
891935,003228418951662796830_0101366598.dem,de_train,4,395.9115,Terrorist,CounterTerrorist,27,,AK47,300,Terrorist,431.0,560.0,525.0,567.0,NORMAL,22700,25350,9.0
891936,003228418951662796830_0101366598.dem,de_train,4,396.0053,Terrorist,CounterTerrorist,34,,AK47,300,Terrorist,431.0,558.0,523.0,567.0,NORMAL,22700,25350,9.0
891937,003228418951662796830_0101366598.dem,de_train,4,396.0679,Terrorist,CounterTerrorist,34,,AK47,300,Terrorist,431.0,558.0,522.0,567.0,NORMAL,22700,25350,9.0
891938,003228418951662796830_0101366598.dem,de_train,4,396.193,Terrorist,CounterTerrorist,5,,AK47,300,Terrorist,431.0,558.0,521.0,566.0,NORMAL,22700,25350,9.0
891939,003228418951662796830_0101366598.dem,de_train,4,399.039,Terrorist,CounterTerrorist,27,,AK47,300,Terrorist,818.0,299.0,837.0,413.0,NORMAL,22700,25350,9.0
891940,003228418951662796830_0101366598.dem,de_train,4,399.5081,CounterTerrorist,Terrorist,100,,AWP,100,Terrorist,834.0,414.0,818.0,300.0,NORMAL,22700,25350,9.0
891941,003228418951662796830_0101366598.dem,de_train,4,408.2026,Terrorist,CounterTerrorist,25,,AK47,300,Terrorist,436.0,558.0,941.0,560.0,NORMAL,22700,25350,9.0
891942,003228418951662796830_0101366598.dem,de_train,4,408.4215,Terrorist,CounterTerrorist,22,,AK47,300,Terrorist,436.0,558.0,941.0,558.0,NORMAL,22700,25350,9.0
891943,003228418951662796830_0101366598.dem,de_train,4,408.4841,CounterTerrorist,Terrorist,22,,M4A4,300,Terrorist,749.0,644.0,651.0,634.0,NORMAL,22700,25350,9.0
891944,003228418951662796830_0101366598.dem,de_train,4,408.4841,Terrorist,CounterTerrorist,48,,Deagle,300,Terrorist,651.0,634.0,749.0,644.0,NORMAL,22700,25350,9.0
891945,003228418951662796830_0101366598.dem,de_train,4,408.7343,CounterTerrorist,Terrorist,22,,M4A4,300,Terrorist,749.0,644.0,653.0,632.0,NORMAL,22700,25350,9.0
891946,003228418951662796830_0101366598.dem,de_train,4,408.7656,Terrorist,CounterTerrorist,48,,Deagle,300,Terrorist,653.0,632.0,749.0,644.0,NORMAL,22700,25350,9.0
891947,003228418951662796830_0101366598.dem,de_train,4,408.8281,CounterTerrorist,Terrorist,22,,M4A4,300,Terrorist,749.0,644.0,653.0,631.0,NORMAL,22700,25350,9.0
891948,003228418951662796830_0101366598.dem,de_train,4,408.9219,CounterTerrorist,Terrorist,28,,M4A4,300,Terrorist,749.0,644.0,653.0,631.0,NORMAL,22700,25350,9.0
891949,003228418951662796830_0101366598.dem,de_train,4,409.1096,Terrorist,CounterTerrorist,4,,Deagle,300,Terrorist,653.0,631.0,749.0,644.0,NORMAL,22700,25350,9.0
891950,003228418951662796830_0101366598.dem,de_train,4,429.3133,Terrorist,CounterTerrorist,27,A,AK47,300,Terrorist,920.0,556.0,939.0,579.0,NORMAL,22700,25350,9.0
891951,003228418951662796830_0101366598.dem,de_train,4,429.4071,Terrorist,CounterTerrorist,27,A,AK47,300,Terrorist,922.0,555.0,939.0,579.0,NORMAL,22700,25350,9.0
891952,003228418951662796830_0101366598.dem,de_train,4,429.5009,Terrorist,CounterTerrorist,34,A,AK47,300,Terrorist,923.0,555.0,939.0,579.0,NORMAL,22700,25350,9.0
891953,003228418951662796830_0101366598.dem,de_train,4,429.6261,Terrorist,CounterTerrorist,12,A,AK47,300,Terrorist,924.0,554.0,939.0,580.0,NORMAL,22700,25350,9.0
891954,003228418951662796830_0101366598.dem,de_train,5,473.161,CounterTerrorist,Terrorist,66,,MP7,600,CounterTerrorist,345.0,683.0,283.0,682.0,FORCE_BUY,14550,24950,9.0
891955,003228418951662796830_0101366598.dem,de_train,5,473.4425,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,283.0,683.0,345.0,683.0,FORCE_BUY,14550,24950,9.0
891956,003228418951662796830_0101366598.dem,de_train,5,473.5363,CounterTerrorist,Terrorist,16,,MP7,600,CounterTerrorist,345.0,683.0,283.0,684.0,FORCE_BUY,14550,24950,9.0
891957,003228418951662796830_0101366598.dem,de_train,5,473.6614,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,283.0,684.0,345.0,683.0,FORCE_BUY,14550,24950,9.0
891958,003228418951662796830_0101366598.dem,de_train,5,473.7552,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,283.0,685.0,345.0,684.0,FORCE_BUY,14550,24950,9.0
891959,003228418951662796830_0101366598.dem,de_train,5,473.8491,Terrorist,CounterTerrorist,19,,AK47,300,CounterTerrorist,283.0,685.0,345.0,684.0,FORCE_BUY,14550,24950,9.0
891960,003228418951662796830_0101366598.dem,de_train,5,480.1353,None,CounterTerrorist,5,,Unknown,0,CounterTerrorist,530.0,509.0,530.0,509.0,FORCE_BUY,14550,24950,9.0
891961,003228418951662796830_0101366598.dem,de_train,5,480.5107,CounterTerrorist,Terrorist,18,,MP7,600,CounterTerrorist,530.0,489.0,432.0,575.0,FORCE_BUY,14550,24950,9.0
891962,003228418951662796830_0101366598.dem,de_train,5,480.667,CounterTerrorist,Terrorist,17,,MP7,600,CounterTerrorist,528.0,487.0,432.0,574.0,FORCE_BUY,14550,24950,9.0
891963,003228418951662796830_0101366598.dem,de_train,5,480.8234,CounterTerrorist,Terrorist,18,,MP7,600,CounterTerrorist,528.0,487.0,432.0,574.0,FORCE_BUY,14550,24950,9.0
891964,003228418951662796830_0101366598.dem,de_train,5,480.9172,CounterTerrorist,Terrorist,14,,MP7,600,CounterTerrorist,529.0,487.0,432.0,574.0,FORCE_BUY,14550,24950,9.0
891965,003228418951662796830_0101366598.dem,de_train,5,480.9485,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,432.0,574.0,529.0,488.0,FORCE_BUY,14550,24950,9.0
891966,003228418951662796830_0101366598.dem,de_train,5,481.0736,CounterTerrorist,Terrorist,14,,MP7,600,CounterTerrorist,529.0,488.0,432.0,574.0,FORCE_BUY,14550,24950,9.0
891967,003228418951662796830_0101366598.dem,de_train,5,481.0736,Terrorist,CounterTerrorist,34,,AK47,300,CounterTerrorist,432.0,574.0,529.0,488.0,FORCE_BUY,14550,24950,9.0
891968,003228418951662796830_0101366598.dem,de_train,5,481.1361,CounterTerrorist,Terrorist,14,,MP7,600,CounterTerrorist,529.0,488.0,432.0,574.0,FORCE_BUY,14550,24950,9.0
891969,003228418951662796830_0101366598.dem,de_train,5,481.3238,CounterTerrorist,Terrorist,5,,MP7,600,CounterTerrorist,530.0,489.0,432.0,574.0,FORCE_BUY,14550,24950,9.0
891970,003228418951662796830_0101366598.dem,de_train,5,485.7961,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,433.0,595.0,442.0,561.0,FORCE_BUY,14550,24950,9.0
891971,003228418951662796830_0101366598.dem,de_train,5,485.9838,CounterTerrorist,Terrorist,17,,MP7,600,CounterTerrorist,441.0,563.0,438.0,596.0,FORCE_BUY,14550,24950,9.0
891972,003228418951662796830_0101366598.dem,de_train,5,486.1089,Terrorist,CounterTerrorist,7,,AK47,300,CounterTerrorist,438.0,596.0,438.0,563.0,FORCE_BUY,14550,24950,9.0
891973,003228418951662796830_0101366598.dem,de_train,5,493.8964,CounterTerrorist,CounterTerrorist,6,,UMP,600,CounterTerrorist,653.0,764.0,537.0,750.0,FORCE_BUY,14550,24950,9.0
891974,003228418951662796830_0101366598.dem,de_train,5,503.1851,CounterTerrorist,Terrorist,18,,UMP,600,CounterTerrorist,645.0,622.0,663.0,545.0,FORCE_BUY,14550,24950,9.0
891975,003228418951662796830_0101366598.dem,de_train,5,503.2789,Terrorist,CounterTerrorist,26,,AK47,300,CounterTerrorist,663.0,545.0,643.0,620.0,FORCE_BUY,14550,24950,9.0
891976,003228418951662796830_0101366598.dem,de_train,5,503.4353,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,663.0,545.0,644.0,619.0,FORCE_BUY,14550,24950,9.0
891977,003228418951662796830_0101366598.dem,de_train,5,503.4666,CounterTerrorist,Terrorist,23,,UMP,600,CounterTerrorist,645.0,619.0,663.0,545.0,FORCE_BUY,14550,24950,9.0
891978,003228418951662796830_0101366598.dem,de_train,5,503.5604,CounterTerrorist,Terrorist,23,,UMP,600,CounterTerrorist,645.0,619.0,663.0,545.0,FORCE_BUY,14550,24950,9.0
891979,003228418951662796830_0101366598.dem,de_train,5,503.6230000000001,CounterTerrorist,Terrorist,23,,UMP,600,CounterTerrorist,645.0,619.0,663.0,545.0,FORCE_BUY,14550,24950,9.0
891980,003228418951662796830_0101366598.dem,de_train,5,503.8106,CounterTerrorist,Terrorist,13,,UMP,600,CounterTerrorist,646.0,620.0,663.0,545.0,FORCE_BUY,14550,24950,9.0
891981,003228418951662796830_0101366598.dem,de_train,5,506.469,CounterTerrorist,Terrorist,1,,MP7,600,CounterTerrorist,659.0,585.0,481.0,467.0,FORCE_BUY,14550,24950,9.0
891982,003228418951662796830_0101366598.dem,de_train,5,509.5339,CounterTerrorist,Terrorist,26,,AK47,300,CounterTerrorist,612.0,549.0,445.0,447.0,FORCE_BUY,14550,24950,9.0
891983,003228418951662796830_0101366598.dem,de_train,5,510.0343,CounterTerrorist,Terrorist,26,,AK47,300,CounterTerrorist,612.0,550.0,440.0,456.0,FORCE_BUY,14550,24950,9.0
891984,003228418951662796830_0101366598.dem,de_train,5,510.3471,CounterTerrorist,Terrorist,33,,AK47,300,CounterTerrorist,612.0,549.0,438.0,459.0,FORCE_BUY,14550,24950,9.0
891985,003228418951662796830_0101366598.dem,de_train,5,510.6599,CounterTerrorist,Terrorist,15,,AK47,300,CounterTerrorist,613.0,548.0,438.0,460.0,FORCE_BUY,14550,24950,9.0
891986,003228418951662796830_0101366598.dem,de_train,5,514.1627,Terrorist,CounterTerrorist,49,,Deagle,300,CounterTerrorist,589.0,552.0,683.0,554.0,FORCE_BUY,14550,24950,9.0
891987,003228418951662796830_0101366598.dem,de_train,5,514.5692,CounterTerrorist,Terrorist,27,,AK47,300,CounterTerrorist,680.0,555.0,589.0,550.0,FORCE_BUY,14550,24950,9.0
891988,003228418951662796830_0101366598.dem,de_train,5,514.6943,CounterTerrorist,Terrorist,26,,AK47,300,CounterTerrorist,678.0,556.0,589.0,549.0,FORCE_BUY,14550,24950,9.0
891989,003228418951662796830_0101366598.dem,de_train,5,514.7881,CounterTerrorist,Terrorist,34,,AK47,300,CounterTerrorist,677.0,556.0,589.0,549.0,FORCE_BUY,14550,24950,9.0
891990,003228418951662796830_0101366598.dem,de_train,5,514.882,CounterTerrorist,Terrorist,13,,AK47,300,CounterTerrorist,676.0,556.0,589.0,548.0,FORCE_BUY,14550,24950,9.0
891991,003228418951662796830_0101366598.dem,de_train,6,548.9406,CounterTerrorist,Terrorist,14,,HE,300,CounterTerrorist,820.0,323.0,746.0,186.0,NORMAL,25850,22600,9.0
891992,003228418951662796830_0101366598.dem,de_train,6,551.1298,CounterTerrorist,Terrorist,26,,UMP,600,CounterTerrorist,812.0,226.0,829.0,195.0,NORMAL,25850,22600,9.0
891993,003228418951662796830_0101366598.dem,de_train,6,551.2236,CounterTerrorist,Terrorist,26,,UMP,600,CounterTerrorist,816.0,226.0,830.0,195.0,NORMAL,25850,22600,9.0
891994,003228418951662796830_0101366598.dem,de_train,6,551.3175,CounterTerrorist,Terrorist,20,,UMP,600,CounterTerrorist,820.0,226.0,831.0,194.0,NORMAL,25850,22600,9.0
891995,003228418951662796830_0101366598.dem,de_train,6,551.5677,CounterTerrorist,Terrorist,14,,UMP,600,CounterTerrorist,828.0,227.0,834.0,194.0,NORMAL,25850,22600,9.0
891996,003228418951662796830_0101366598.dem,de_train,6,553.0063,Terrorist,CounterTerrorist,22,,Gallil,300,CounterTerrorist,732.0,171.0,822.0,209.0,NORMAL,25850,22600,9.0
891997,003228418951662796830_0101366598.dem,de_train,6,553.1002,Terrorist,CounterTerrorist,22,,Gallil,300,CounterTerrorist,735.0,170.0,822.0,207.0,NORMAL,25850,22600,9.0
891998,003228418951662796830_0101366598.dem,de_train,6,553.2878,Terrorist,CounterTerrorist,22,,Gallil,300,CounterTerrorist,737.0,172.0,821.0,210.0,NORMAL,25850,22600,9.0
891999,003228418951662796830_0101366598.dem,de_train,6,553.4755,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,688.0,175.0,820.0,212.0,NORMAL,25850,22600,9.0
892000,003228418951662796830_0101366598.dem,de_train,6,553.6006,Terrorist,CounterTerrorist,7,,AK47,300,CounterTerrorist,689.0,174.0,820.0,213.0,NORMAL,25850,22600,9.0
892001,003228418951662796830_0101366598.dem,de_train,6,557.3223,CounterTerrorist,Terrorist,27,,M4A4,300,CounterTerrorist,646.0,501.0,447.0,489.0,NORMAL,25850,22600,9.0
892002,003228418951662796830_0101366598.dem,de_train,6,560.0745,CounterTerrorist,Terrorist,21,,M4A4,300,CounterTerrorist,617.0,563.0,446.0,496.0,NORMAL,25850,22600,9.0
892003,003228418951662796830_0101366598.dem,de_train,6,562.3263,CounterTerrorist,Terrorist,22,,M4A4,300,CounterTerrorist,598.0,559.0,444.0,495.0,NORMAL,25850,22600,9.0
892004,003228418951662796830_0101366598.dem,de_train,6,562.7329,CounterTerrorist,Terrorist,27,,M4A4,300,CounterTerrorist,595.0,561.0,445.0,493.0,NORMAL,25850,22600,9.0
892005,003228418951662796830_0101366598.dem,de_train,6,562.9205,CounterTerrorist,Terrorist,3,,M4A4,300,CounterTerrorist,595.0,562.0,444.0,495.0,NORMAL,25850,22600,9.0
892006,003228418951662796830_0101366598.dem,de_train,6,569.9575,CounterTerrorist,Terrorist,22,,M4A4,300,CounterTerrorist,734.0,406.0,767.0,392.0,NORMAL,25850,22600,9.0
892007,003228418951662796830_0101366598.dem,de_train,6,570.0513,CounterTerrorist,Terrorist,22,,M4A4,300,CounterTerrorist,734.0,404.0,767.0,392.0,NORMAL,25850,22600,9.0
892008,003228418951662796830_0101366598.dem,de_train,6,570.1451,CounterTerrorist,Terrorist,22,,M4A4,300,CounterTerrorist,733.0,402.0,767.0,393.0,NORMAL,25850,22600,9.0
892009,003228418951662796830_0101366598.dem,de_train,6,570.2389,CounterTerrorist,Terrorist,22,,M4A4,300,CounterTerrorist,732.0,400.0,768.0,394.0,NORMAL,25850,22600,9.0
892010,003228418951662796830_0101366598.dem,de_train,6,570.3328,CounterTerrorist,Terrorist,12,,M4A4,300,CounterTerrorist,732.0,398.0,768.0,394.0,NORMAL,25850,22600,9.0
892011,003228418951662796830_0101366598.dem,de_train,6,572.5219999999998,Terrorist,CounterTerrorist,28,,Gallil,300,CounterTerrorist,813.0,411.0,721.0,391.0,NORMAL,25850,22600,9.0
892012,003228418951662796830_0101366598.dem,de_train,6,572.6471,CounterTerrorist,Terrorist,22,,M4A4,300,CounterTerrorist,721.0,393.0,813.0,410.0,NORMAL,25850,22600,9.0
892013,003228418951662796830_0101366598.dem,de_train,6,572.7097,Terrorist,CounterTerrorist,28,,Gallil,300,CounterTerrorist,813.0,410.0,721.0,393.0,NORMAL,25850,22600,9.0
892014,003228418951662796830_0101366598.dem,de_train,6,572.7409,CounterTerrorist,Terrorist,22,,M4A4,300,CounterTerrorist,721.0,393.0,814.0,410.0,NORMAL,25850,22600,9.0
892015,003228418951662796830_0101366598.dem,de_train,6,572.8035,Terrorist,CounterTerrorist,28,,Gallil,300,CounterTerrorist,814.0,410.0,721.0,393.0,NORMAL,25850,22600,9.0
892016,003228418951662796830_0101366598.dem,de_train,6,572.9286,CounterTerrorist,Terrorist,22,,M4A4,300,CounterTerrorist,721.0,394.0,814.0,409.0,NORMAL,25850,22600,9.0
892017,003228418951662796830_0101366598.dem,de_train,6,573.0224,CounterTerrorist,Terrorist,28,,M4A4,300,CounterTerrorist,722.0,395.0,814.0,409.0,NORMAL,25850,22600,9.0
892018,003228418951662796830_0101366598.dem,de_train,6,573.0536,Terrorist,CounterTerrorist,16,,Gallil,300,CounterTerrorist,814.0,409.0,722.0,395.0,NORMAL,25850,22600,9.0
892019,003228418951662796830_0101366598.dem,de_train,6,575.0553,Terrorist,CounterTerrorist,8,,Incendiary,300,CounterTerrorist,816.0,378.0,956.0,488.0,NORMAL,25850,22600,9.0
892020,003228418951662796830_0101366598.dem,de_train,6,575.2742,Terrorist,CounterTerrorist,8,,Incendiary,300,CounterTerrorist,819.0,374.0,958.0,484.0,NORMAL,25850,22600,9.0
892021,003228418951662796830_0101366598.dem,de_train,6,575.4619,Terrorist,CounterTerrorist,8,,Incendiary,300,CounterTerrorist,822.0,370.0,958.0,484.0,NORMAL,25850,22600,9.0
892022,003228418951662796830_0101366598.dem,de_train,6,575.6495,Terrorist,CounterTerrorist,8,,Incendiary,300,CounterTerrorist,826.0,369.0,957.0,484.0,NORMAL,25850,22600,9.0
892023,003228418951662796830_0101366598.dem,de_train,6,575.8684,Terrorist,CounterTerrorist,8,,Incendiary,300,CounterTerrorist,830.0,371.0,957.0,490.0,NORMAL,25850,22600,9.0
892024,003228418951662796830_0101366598.dem,de_train,6,577.9013,CounterTerrorist,Terrorist,6,,AWP,100,CounterTerrorist,762.0,411.0,805.0,400.0,NORMAL,25850,22600,9.0
892025,003228418951662796830_0101366598.dem,de_train,6,579.0272,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,450.0,746.0,545.0,741.0,NORMAL,25850,22600,9.0
892026,003228418951662796830_0101366598.dem,de_train,6,579.121,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,450.0,746.0,545.0,741.0,NORMAL,25850,22600,9.0
892027,003228418951662796830_0101366598.dem,de_train,6,579.2462,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,450.0,746.0,546.0,741.0,NORMAL,25850,22600,9.0
892028,003228418951662796830_0101366598.dem,de_train,6,579.34,Terrorist,CounterTerrorist,19,,AK47,300,CounterTerrorist,450.0,746.0,546.0,741.0,NORMAL,25850,22600,9.0
892029,003228418951662796830_0101366598.dem,de_train,6,612.4916,CounterTerrorist,Terrorist,25,,AK47,300,CounterTerrorist,611.0,558.0,429.0,426.0,NORMAL,25850,22600,9.0
892030,003228418951662796830_0101366598.dem,de_train,6,612.5228,CounterTerrorist,Terrorist,75,,AWP,100,CounterTerrorist,591.0,451.0,430.0,425.0,NORMAL,25850,22600,9.0
892031,003228418951662796830_0101366598.dem,de_train,6,612.7418,Terrorist,CounterTerrorist,1,,HE,300,CounterTerrorist,429.0,426.0,610.0,556.0,NORMAL,25850,22600,9.0
892032,003228418951662796830_0101366598.dem,de_train,6,617.5894,None,CounterTerrorist,4,,Unknown,0,CounterTerrorist,530.0,509.0,530.0,509.0,NORMAL,25850,22600,9.0
892033,003228418951662796830_0101366598.dem,de_train,7,648.8333,CounterTerrorist,Terrorist,100,,AWP,100,CounterTerrorist,656.0,591.0,451.0,442.0,FORCE_BUY,26950,12850,9.0
892034,003228418951662796830_0101366598.dem,de_train,7,651.0538,Terrorist,CounterTerrorist,100,,AK47,300,CounterTerrorist,663.0,385.0,876.0,412.0,FORCE_BUY,26950,12850,9.0
892035,003228418951662796830_0101366598.dem,de_train,7,654.0875,Terrorist,CounterTerrorist,10,,UMP,600,CounterTerrorist,431.0,569.0,692.0,448.0,FORCE_BUY,26950,12850,9.0
892036,003228418951662796830_0101366598.dem,de_train,7,654.8693,Terrorist,CounterTerrorist,10,,UMP,600,CounterTerrorist,431.0,569.0,704.0,440.0,FORCE_BUY,26950,12850,9.0
892037,003228418951662796830_0101366598.dem,de_train,7,654.9631,Terrorist,CounterTerrorist,10,,UMP,600,CounterTerrorist,431.0,569.0,706.0,439.0,FORCE_BUY,26950,12850,9.0
892038,003228418951662796830_0101366598.dem,de_train,7,655.4010000000002,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,739.0,384.0,711.0,436.0,FORCE_BUY,26950,12850,9.0
892039,003228418951662796830_0101366598.dem,de_train,7,655.5261,Terrorist,CounterTerrorist,11,,UMP,600,CounterTerrorist,431.0,569.0,712.0,435.0,FORCE_BUY,26950,12850,9.0
892040,003228418951662796830_0101366598.dem,de_train,7,655.6825,Terrorist,CounterTerrorist,27,,AK47,300,CounterTerrorist,739.0,385.0,713.0,433.0,FORCE_BUY,26950,12850,9.0
892041,003228418951662796830_0101366598.dem,de_train,7,655.7451,Terrorist,CounterTerrorist,5,,UMP,600,CounterTerrorist,431.0,569.0,714.0,433.0,FORCE_BUY,26950,12850,9.0
892042,003228418951662796830_0101366598.dem,de_train,7,656.1204,CounterTerrorist,Terrorist,100,,AWP,100,CounterTerrorist,642.0,513.0,739.0,385.0,FORCE_BUY,26950,12850,9.0
892043,003228418951662796830_0101366598.dem,de_train,7,685.8004,CounterTerrorist,Terrorist,100,,AWP,100,CounterTerrorist,900.0,560.0,487.0,557.0,FORCE_BUY,26950,12850,9.0
892044,003228418951662796830_0101366598.dem,de_train,7,686.551,CounterTerrorist,Terrorist,33,,AK47,300,CounterTerrorist,901.0,403.0,729.0,401.0,FORCE_BUY,26950,12850,9.0
892045,003228418951662796830_0101366598.dem,de_train,7,687.1453,Terrorist,CounterTerrorist,22,,M4A4,300,CounterTerrorist,730.0,405.0,897.0,400.0,FORCE_BUY,26950,12850,9.0
892046,003228418951662796830_0101366598.dem,de_train,7,687.2391,Terrorist,CounterTerrorist,27,,M4A4,300,CounterTerrorist,730.0,405.0,897.0,400.0,FORCE_BUY,26950,12850,9.0
892047,003228418951662796830_0101366598.dem,de_train,7,687.6769,Terrorist,CounterTerrorist,27,,M4A4,300,CounterTerrorist,730.0,404.0,897.0,400.0,FORCE_BUY,26950,12850,9.0
892048,003228418951662796830_0101366598.dem,de_train,7,687.7708,Terrorist,CounterTerrorist,22,,M4A4,300,CounterTerrorist,729.0,404.0,897.0,400.0,FORCE_BUY,26950,12850,9.0
892049,003228418951662796830_0101366598.dem,de_train,7,687.8646,Terrorist,CounterTerrorist,2,,M4A4,300,CounterTerrorist,729.0,404.0,897.0,399.0,FORCE_BUY,26950,12850,9.0
892050,003228418951662796830_0101366598.dem,de_train,7,689.0217,Terrorist,CounterTerrorist,100,,Deagle,300,CounterTerrorist,399.0,691.0,631.0,694.0,FORCE_BUY,26950,12850,9.0
892051,003228418951662796830_0101366598.dem,de_train,7,692.8686,CounterTerrorist,Terrorist,67,,AWP,100,CounterTerrorist,940.0,430.0,667.0,378.0,FORCE_BUY,26950,12850,9.0
892052,003228418951662796830_0101366598.dem,de_train,7,740.8759,Terrorist,CounterTerrorist,17,B,Famas,300,CounterTerrorist,444.0,736.0,549.0,876.0,FORCE_BUY,26950,12850,9.0
892053,003228418951662796830_0101366598.dem,de_train,7,741.5013,Terrorist,CounterTerrorist,19,B,Famas,300,CounterTerrorist,449.0,733.0,553.0,873.0,FORCE_BUY,26950,12850,9.0
892054,003228418951662796830_0101366598.dem,de_train,7,741.908,CounterTerrorist,Terrorist,100,B,AWP,100,CounterTerrorist,554.0,873.0,452.0,731.0,FORCE_BUY,26950,12850,9.0
892055,003228418951662796830_0101366598.dem,de_train,8,796.7019,Terrorist,CounterTerrorist,19,,AK47,300,Terrorist,293.0,738.0,330.0,872.0,NORMAL,23250,20150,9.0
892056,003228418951662796830_0101366598.dem,de_train,8,797.5463,CounterTerrorist,Terrorist,19,,Famas,300,Terrorist,338.0,871.0,293.0,738.0,NORMAL,23250,20150,9.0
892057,003228418951662796830_0101366598.dem,de_train,8,801.5183,Terrorist,CounterTerrorist,27,,AK47,300,Terrorist,553.0,383.0,626.0,457.0,NORMAL,23250,20150,9.0
892058,003228418951662796830_0101366598.dem,de_train,8,801.6121,Terrorist,CounterTerrorist,73,,AK47,300,Terrorist,553.0,383.0,626.0,455.0,NORMAL,23250,20150,9.0
892059,003228418951662796830_0101366598.dem,de_train,8,803.645,Terrorist,CounterTerrorist,27,,AK47,300,Terrorist,590.0,384.0,544.0,387.0,NORMAL,23250,20150,9.0
892060,003228418951662796830_0101366598.dem,de_train,8,803.7075,Terrorist,CounterTerrorist,34,,AK47,300,Terrorist,590.0,384.0,542.0,388.0,NORMAL,23250,20150,9.0
892061,003228418951662796830_0101366598.dem,de_train,8,803.8326,Terrorist,CounterTerrorist,26,,AK47,300,Terrorist,590.0,384.0,539.0,388.0,NORMAL,23250,20150,9.0
