,id,file,map,round,seconds,att_side,vic_side,hp_dmg,arm_dmg,bomb_site,hitbox,wp,wp_type,award,winner_side,att_rank,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y,round_type,ct_eq_val,t_eq_val,avg_match_rank
415,415,003201673717864202280_0171883906.dem,de_dust2,17,1625.86,Terrorist,CounterTerrorist,18,4,A,RightArm,UMP,SMG,600,Terrorist,18,18,631.0,255.0,491.0,301.0,SEMI_ECO,16750,6750,16.0
416,416,003201673717864202280_0171883906.dem,de_dust2,17,1626.486,Terrorist,CounterTerrorist,18,4,A,Chest,UMP,SMG,600,Terrorist,18,18,633.0,260.0,491.0,302.0,SEMI_ECO,16750,6750,16.0
417,417,003201673717864202280_0171883906.dem,de_dust2,17,1626.6729999999998,Terrorist,CounterTerrorist,18,4,A,Chest,UMP,SMG,600,Terrorist,18,18,633.0,262.0,492.0,305.0,SEMI_ECO,16750,6750,16.0
418,418,003201673717864202280_0171883906.dem,de_dust2,17,1626.829,Terrorist,CounterTerrorist,10,4,A,Chest,UMP,SMG,600,Terrorist,18,18,634.0,264.0,491.0,303.0,SEMI_ECO,16750,6750,16.0
419,419,003201673717864202280_0171883906.dem,de_dust2,18,1662.055,CounterTerrorist,Terrorist,100,6,,Head,Deagle,Pistol,300,CounterTerrorist,18,18,507.0,430.0,491.0,546.0,ECO,6050,20350,16.0
420,420,003201673717864202280_0171883906.dem,de_dust2,18,1662.774,Terrorist,CounterTerrorist,24,3,,Stomach,AK47,Rifle,300,CounterTerrorist,16,17,131.0,341.0,215.0,175.0,ECO,6050,20350,16.0
421,421,003201673717864202280_0171883906.dem,de_dust2,18,1662.868,Terrorist,CounterTerrorist,26,3,,RightArm,AK47,Rifle,300,CounterTerrorist,16,17,131.0,341.0,217.0,177.0,ECO,6050,20350,16.0
422,422,003201673717864202280_0171883906.dem,de_dust2,18,1662.93,CounterTerrorist,Terrorist,20,1,,Chest,FiveSeven,Pistol,300,CounterTerrorist,17,16,216.0,178.0,131.0,341.0,ECO,6050,20350,16.0
423,423,003201673717864202280_0171883906.dem,de_dust2,18,1663.399,CounterTerrorist,Terrorist,80,4,,Head,FiveSeven,Pistol,300,CounterTerrorist,17,16,216.0,178.0,127.0,339.0,ECO,6050,20350,16.0
424,424,003201673717864202280_0171883906.dem,de_dust2,18,1669.088,CounterTerrorist,Terrorist,44,1,,Chest,Deagle,Pistol,300,CounterTerrorist,17,16,446.0,447.0,477.0,593.0,ECO,6050,20350,16.0
425,425,003201673717864202280_0171883906.dem,de_dust2,18,1687.654,Terrorist,CounterTerrorist,22,0,,Chest,MP7,SMG,600,CounterTerrorist,16,13,619.0,456.0,657.0,268.0,ECO,6050,20350,16.0
426,426,003201673717864202280_0171883906.dem,de_dust2,18,1688.4979999999996,Terrorist,CounterTerrorist,27,0,,Stomach,MP7,SMG,600,CounterTerrorist,16,13,613.0,438.0,669.0,246.0,ECO,6050,20350,16.0
427,427,003201673717864202280_0171883906.dem,de_dust2,18,1688.561,Terrorist,CounterTerrorist,21,0,,Chest,MP7,SMG,600,CounterTerrorist,16,13,612.0,437.0,670.0,246.0,ECO,6050,20350,16.0
428,428,003201673717864202280_0171883906.dem,de_dust2,18,1697.125,CounterTerrorist,Terrorist,56,10,,Head,P250,Pistol,300,CounterTerrorist,17,16,518.0,696.0,484.0,443.0,ECO,6050,20350,16.0
429,429,003201673717864202280_0171883906.dem,de_dust2,18,1699.469,Terrorist,CounterTerrorist,30,0,,Head,AK47,Rifle,300,CounterTerrorist,16,13,432.0,354.0,607.0,260.0,ECO,6050,20350,16.0
430,430,003201673717864202280_0171883906.dem,de_dust2,18,1703.064,Terrorist,CounterTerrorist,35,0,,Chest,AK47,Rifle,300,CounterTerrorist,16,17,436.0,456.0,503.0,581.0,ECO,6050,20350,16.0
431,431,003201673717864202280_0171883906.dem,de_dust2,18,1703.1570000000004,Terrorist,CounterTerrorist,35,0,,Chest,AK47,Rifle,300,CounterTerrorist,16,17,436.0,456.0,503.0,579.0,ECO,6050,20350,16.0
432,432,003201673717864202280_0171883906.dem,de_dust2,18,1703.2820000000004,Terrorist,CounterTerrorist,30,0,,Chest,AK47,Rifle,300,CounterTerrorist,16,17,436.0,456.0,504.0,578.0,ECO,6050,20350,16.0
433,433,003201673717864202280_0171883906.dem,de_dust2,18,1703.595,Terrorist,CounterTerrorist,100,0,,Head,Scout,Sniper,300,CounterTerrorist,17,18,619.0,337.0,827.0,190.0,ECO,6050,20350,16.0
434,434,003201673717864202280_0171883906.dem,de_dust2,18,1704.001,CounterTerrorist,Terrorist,47,1,,Chest,Deagle,Pistol,300,CounterTerrorist,17,16,316.0,452.0,429.0,457.0,ECO,6050,20350,16.0
435,435,003201673717864202280_0171883906.dem,de_dust2,18,1704.814,CounterTerrorist,Terrorist,53,2,,Stomach,Deagle,Pistol,300,CounterTerrorist,17,16,315.0,452.0,437.0,462.0,ECO,6050,20350,16.0
436,436,003201673717864202280_0171883906.dem,de_dust2,18,1710.253,CounterTerrorist,Terrorist,33,4,,Stomach,AK47,Rifle,300,CounterTerrorist,17,17,456.0,321.0,716.0,274.0,ECO,6050,20350,16.0
437,437,003201673717864202280_0171883906.dem,de_dust2,18,1727.225,CounterTerrorist,Terrorist,25,0,,RightLeg,AK47,Rifle,300,CounterTerrorist,17,17,594.0,464.0,664.0,269.0,ECO,6050,20350,16.0
438,438,003201673717864202280_0171883906.dem,de_dust2,18,1727.318,CounterTerrorist,Terrorist,26,0,,LeftLeg,AK47,Rifle,300,CounterTerrorist,17,17,594.0,464.0,662.0,272.0,ECO,6050,20350,16.0
439,439,003201673717864202280_0171883906.dem,de_dust2,18,1727.412,CounterTerrorist,Terrorist,16,0,,RightLeg,AK47,Rifle,300,CounterTerrorist,17,17,594.0,464.0,659.0,276.0,ECO,6050,20350,16.0
440,440,003201673717864202280_0171883906.dem,de_dust2,19,1760.606,CounterTerrorist,Terrorist,5,0,,Generic,Incendiary,Grenade,300,CounterTerrorist,17,16,167.0,336.0,120.0,446.0,FORCE_BUY,24600,14050,16.0
441,441,003201673717864202280_0171883906.dem,de_dust2,19,1760.825,CounterTerrorist,Terrorist,6,0,,Generic,Incendiary,Grenade,300,CounterTerrorist,17,16,168.0,343.0,122.0,436.0,FORCE_BUY,24600,14050,16.0
442,442,003201673717864202280_0171883906.dem,de_dust2,19,1761.013,CounterTerrorist,Terrorist,7,0,,Generic,Incendiary,Grenade,300,CounterTerrorist,17,16,165.0,340.0,122.0,427.0,FORCE_BUY,24600,14050,16.0
443,443,003201673717864202280_0171883906.dem,de_dust2,19,1761.2,CounterTerrorist,Terrorist,8,0,,Generic,Incendiary,Grenade,300,CounterTerrorist,17,16,162.0,333.0,122.0,418.0,FORCE_BUY,24600,14050,16.0
444,444,003201673717864202280_0171883906.dem,de_dust2,19,1761.419,CounterTerrorist,Terrorist,8,0,,Generic,Incendiary,Grenade,300,CounterTerrorist,17,16,155.0,326.0,122.0,408.0,FORCE_BUY,24600,14050,16.0
445,445,003201673717864202280_0171883906.dem,de_dust2,19,1761.6070000000002,CounterTerrorist,Terrorist,8,0,,Generic,Incendiary,Grenade,300,CounterTerrorist,17,16,147.0,324.0,122.0,400.0,FORCE_BUY,24600,14050,16.0
446,446,003201673717864202280_0171883906.dem,de_dust2,19,1761.825,CounterTerrorist,Terrorist,8,0,,Generic,Incendiary,Grenade,300,CounterTerrorist,17,16,137.0,322.0,122.0,389.0,FORCE_BUY,24600,14050,16.0
447,447,003201673717864202280_0171883906.dem,de_dust2,19,1762.013,CounterTerrorist,Terrorist,8,0,,Generic,Incendiary,Grenade,300,CounterTerrorist,17,16,129.0,321.0,122.0,381.0,FORCE_BUY,24600,14050,16.0
448,448,003201673717864202280_0171883906.dem,de_dust2,19,1762.6070000000002,CounterTerrorist,Terrorist,21,5,,Chest,UMP,SMG,600,CounterTerrorist,17,16,101.0,321.0,113.0,362.0,FORCE_BUY,24600,14050,16.0
449,449,003201673717864202280_0171883906.dem,de_dust2,19,1762.8570000000002,CounterTerrorist,Terrorist,21,7,,Stomach,UMP,SMG,600,CounterTerrorist,17,16,105.0,319.0,111.0,362.0,FORCE_BUY,24600,14050,16.0
450,450,003201673717864202280_0171883906.dem,de_dust2,19,1763.169,Terrorist,CounterTerrorist,19,0,,LeftLeg,Tec9,Pistol,300,CounterTerrorist,16,18,447.0,336.0,366.0,240.0,FORCE_BUY,24600,14050,16.0
451,451,003201673717864202280_0171883906.dem,de_dust2,19,1763.513,Terrorist,CounterTerrorist,29,1,,Stomach,Tec9,Pistol,300,CounterTerrorist,16,18,441.0,321.0,356.0,245.0,FORCE_BUY,24600,14050,16.0
452,452,003201673717864202280_0171883906.dem,de_dust2,19,1763.67,Terrorist,CounterTerrorist,30,1,,Stomach,Tec9,Pistol,300,CounterTerrorist,16,18,435.0,314.0,352.0,247.0,FORCE_BUY,24600,14050,16.0
453,453,003201673717864202280_0171883906.dem,de_dust2,19,1763.826,Terrorist,CounterTerrorist,22,1,,Chest,Tec9,Pistol,300,CounterTerrorist,16,18,430.0,308.0,349.0,250.0,FORCE_BUY,24600,14050,16.0
454,454,003201673717864202280_0171883906.dem,de_dust2,19,1768.389,Terrorist,CounterTerrorist,28,6,,Stomach,M4A1,Rifle,300,CounterTerrorist,16,17,255.0,268.0,175.0,386.0,FORCE_BUY,24600,14050,16.0
455,455,003201673717864202280_0171883906.dem,de_dust2,19,1768.389,CounterTerrorist,Terrorist,18,4,,Chest,UMP,SMG,600,CounterTerrorist,17,16,175.0,386.0,255.0,268.0,FORCE_BUY,24600,14050,16.0
456,456,003201673717864202280_0171883906.dem,de_dust2,19,1768.514,CounterTerrorist,Terrorist,23,6,,Stomach,UMP,SMG,600,CounterTerrorist,17,16,175.0,388.0,256.0,269.0,FORCE_BUY,24600,14050,16.0
457,457,003201673717864202280_0171883906.dem,de_dust2,19,1768.671,Terrorist,CounterTerrorist,34,7,,Head,M4A1,Rifle,300,CounterTerrorist,16,17,257.0,269.0,172.0,388.0,FORCE_BUY,24600,14050,16.0
458,458,003201673717864202280_0171883906.dem,de_dust2,19,1768.764,CounterTerrorist,Terrorist,21,0,,RightLeg,UMP,SMG,600,CounterTerrorist,17,16,171.0,387.0,258.0,270.0,FORCE_BUY,24600,14050,16.0
459,459,003201673717864202280_0171883906.dem,de_dust2,19,1769.4520000000002,Terrorist,CounterTerrorist,22,4,,RightArm,M4A1,Rifle,300,CounterTerrorist,16,17,255.0,268.0,173.0,386.0,FORCE_BUY,24600,14050,16.0
460,460,003201673717864202280_0171883906.dem,de_dust2,19,1769.796,CounterTerrorist,Terrorist,18,5,,LeftArm,UMP,SMG,600,CounterTerrorist,17,16,177.0,389.0,256.0,268.0,FORCE_BUY,24600,14050,16.0
461,461,003201673717864202280_0171883906.dem,de_dust2,19,1769.89,CounterTerrorist,Terrorist,18,4,,Chest,UMP,SMG,600,CounterTerrorist,17,16,179.0,390.0,256.0,268.0,FORCE_BUY,24600,14050,16.0
462,462,003201673717864202280_0171883906.dem,de_dust2,19,1770.015,CounterTerrorist,Terrorist,2,4,,Chest,UMP,SMG,600,CounterTerrorist,17,16,181.0,391.0,257.0,269.0,FORCE_BUY,24600,14050,16.0
463,463,003201673717864202280_0171883906.dem,de_dust2,19,1771.046,CounterTerrorist,Terrorist,25,3,,RightArm,AK47,Rifle,300,CounterTerrorist,13,17,860.0,253.0,429.0,304.0,FORCE_BUY,24600,14050,16.0
464,464,003201673717864202280_0171883906.dem,de_dust2,19,1771.14,CounterTerrorist,Terrorist,25,3,,Chest,AK47,Rifle,300,CounterTerrorist,13,17,860.0,253.0,429.0,304.0,FORCE_BUY,24600,14050,16.0
465,465,003201673717864202280_0171883906.dem,de_dust2,19,1771.234,CounterTerrorist,Terrorist,32,4,,Stomach,AK47,Rifle,300,CounterTerrorist,13,17,860.0,253.0,429.0,304.0,FORCE_BUY,24600,14050,16.0
466,466,003201673717864202280_0171883906.dem,de_dust2,19,1771.546,CounterTerrorist,Terrorist,17,0,,LeftLeg,MP7,SMG,600,CounterTerrorist,17,17,598.0,306.0,429.0,308.0,FORCE_BUY,24600,14050,16.0
467,467,003201673717864202280_0171883906.dem,de_dust2,19,1772.046,CounterTerrorist,Terrorist,1,5,,Stomach,MP7,SMG,600,CounterTerrorist,17,17,596.0,300.0,429.0,308.0,FORCE_BUY,24600,14050,16.0
468,468,003201673717864202280_0171883906.dem,de_dust2,19,1772.265,CounterTerrorist,Terrorist,25,1,,RightArm,FiveSeven,Pistol,300,CounterTerrorist,17,18,179.0,407.0,157.0,338.0,FORCE_BUY,24600,14050,16.0
469,469,003201673717864202280_0171883906.dem,de_dust2,19,1772.796,Terrorist,CounterTerrorist,16,1,,RightArm,Deagle,Pistol,300,CounterTerrorist,18,17,170.0,335.0,191.0,403.0,FORCE_BUY,24600,14050,16.0
470,470,003201673717864202280_0171883906.dem,de_dust2,19,1791.6129999999996,CounterTerrorist,Terrorist,7,2,,Generic,HE,Grenade,300,CounterTerrorist,13,16,396.0,279.0,235.0,169.0,FORCE_BUY,24600,14050,16.0
471,471,003201673717864202280_0171883906.dem,de_dust2,19,1792.394,CounterTerrorist,Terrorist,28,9,,Generic,HE,Grenade,300,CounterTerrorist,17,18,105.0,502.0,135.0,366.0,FORCE_BUY,24600,14050,16.0
472,472,003201673717864202280_0171883906.dem,de_dust2,19,1798.27,CounterTerrorist,Terrorist,12,3,,Chest,MP7,SMG,600,CounterTerrorist,17,16,102.0,396.0,226.0,148.0,FORCE_BUY,24600,14050,16.0
473,473,003201673717864202280_0171883906.dem,de_dust2,19,1798.364,CounterTerrorist,Terrorist,12,3,,Chest,MP7,SMG,600,CounterTerrorist,17,16,104.0,395.0,226.0,148.0,FORCE_BUY,24600,14050,16.0
474,474,003201673717864202280_0171883906.dem,de_dust2,19,1798.77,CounterTerrorist,Terrorist,12,3,,Chest,MP7,SMG,600,CounterTerrorist,17,16,107.0,396.0,230.0,147.0,FORCE_BUY,24600,14050,16.0
475,475,003201673717864202280_0171883906.dem,de_dust2,19,1800.49,CounterTerrorist,Terrorist,1,0,,LeftArm,AK47,Rifle,300,CounterTerrorist,17,16,252.0,173.0,249.0,156.0,FORCE_BUY,24600,14050,16.0
476,476,003201673717864202280_0171883906.dem,de_dust2,19,1800.521,Terrorist,CounterTerrorist,26,3,,Chest,AK47,Rifle,300,CounterTerrorist,18,17,130.0,362.0,252.0,173.0,FORCE_BUY,24600,14050,16.0
477,477,003201673717864202280_0171883906.dem,de_dust2,19,1800.583,CounterTerrorist,Terrorist,7,1,,LeftArm,AK47,Rifle,300,CounterTerrorist,17,16,252.0,173.0,249.0,156.0,FORCE_BUY,24600,14050,16.0
478,478,003201673717864202280_0171883906.dem,de_dust2,19,1800.615,Terrorist,CounterTerrorist,26,3,,Chest,AK47,Rifle,300,CounterTerrorist,18,17,130.0,362.0,252.0,173.0,FORCE_BUY,24600,14050,16.0
479,479,003201673717864202280_0171883906.dem,de_dust2,19,1800.677,CounterTerrorist,Terrorist,9,1,,RightArm,AK47,Rifle,300,CounterTerrorist,17,16,252.0,173.0,249.0,156.0,FORCE_BUY,24600,14050,16.0
480,480,003201673717864202280_0171883906.dem,de_dust2,19,1800.833,Terrorist,CounterTerrorist,33,4,,Stomach,AK47,Rifle,300,CounterTerrorist,18,17,130.0,362.0,252.0,173.0,FORCE_BUY,24600,14050,16.0
481,481,003201673717864202280_0171883906.dem,de_dust2,19,1801.021,Terrorist,CounterTerrorist,15,3,,Chest,AK47,Rifle,300,CounterTerrorist,18,17,130.0,362.0,254.0,173.0,FORCE_BUY,24600,14050,16.0
482,482,003201673717864202280_0171883906.dem,de_dust2,19,1804.709,CounterTerrorist,Terrorist,20,0,,LeftLeg,AK47,Rifle,300,CounterTerrorist,13,16,252.0,171.0,249.0,156.0,FORCE_BUY,24600,14050,16.0
483,483,003201673717864202280_0171883906.dem,de_dust2,19,1805.616,CounterTerrorist,Terrorist,20,4,,RightArm,AK47,Rifle,300,CounterTerrorist,13,16,228.0,147.0,249.0,156.0,FORCE_BUY,24600,14050,16.0
484,484,003201673717864202280_0171883906.dem,de_dust2,19,1805.709,Terrorist,CounterTerrorist,34,5,,Stomach,AK47,Rifle,300,CounterTerrorist,18,17,118.0,362.0,109.0,412.0,FORCE_BUY,24600,14050,16.0
485,485,003201673717864202280_0171883906.dem,de_dust2,19,1805.803,Terrorist,CounterTerrorist,27,4,,RightArm,AK47,Rifle,300,CounterTerrorist,18,17,117.0,362.0,108.0,411.0,FORCE_BUY,24600,14050,16.0
486,486,003201673717864202280_0171883906.dem,de_dust2,19,1806.053,CounterTerrorist,Terrorist,16,5,,Chest,MP7,SMG,600,CounterTerrorist,17,18,108.0,410.0,119.0,362.0,FORCE_BUY,24600,14050,16.0
487,487,003201673717864202280_0171883906.dem,de_dust2,19,1806.084,Terrorist,CounterTerrorist,27,4,,RightArm,AK47,Rifle,300,CounterTerrorist,18,17,119.0,362.0,109.0,410.0,FORCE_BUY,24600,14050,16.0
488,488,003201673717864202280_0171883906.dem,de_dust2,19,1806.147,CounterTerrorist,Terrorist,16,5,,Chest,MP7,SMG,600,CounterTerrorist,17,18,110.0,411.0,119.0,362.0,FORCE_BUY,24600,14050,16.0
489,489,003201673717864202280_0171883906.dem,de_dust2,19,1806.209,Terrorist,CounterTerrorist,12,4,,Chest,AK47,Rifle,300,CounterTerrorist,18,17,119.0,362.0,110.0,411.0,FORCE_BUY,24600,14050,16.0
490,490,003201673717864202280_0171883906.dem,de_dust2,19,1807.428,CounterTerrorist,Terrorist,15,3,,LeftArm,AK47,Rifle,300,CounterTerrorist,13,18,233.0,149.0,116.0,367.0,FORCE_BUY,24600,14050,16.0
491,491,003201673717864202280_0171883906.dem,de_dust2,20,1834.778,CounterTerrorist,Terrorist,26,0,,RightLeg,Deagle,Pistol,300,Terrorist,18,16,466.0,407.0,431.0,712.0,ECO,24350,7600,16.0
492,492,003201673717864202280_0171883906.dem,de_dust2,20,1838.716,Terrorist,CounterTerrorist,22,3,,Chest,P250,Pistol,300,Terrorist,16,18,462.0,560.0,487.0,429.0,ECO,24350,7600,16.0
493,493,003201673717864202280_0171883906.dem,de_dust2,20,1840.091,CounterTerrorist,Terrorist,33,11,,Generic,HE,Grenade,300,Terrorist,18,16,469.0,432.0,472.0,518.0,ECO,24350,7600,16.0
494,494,003201673717864202280_0171883906.dem,de_dust2,20,1840.091,CounterTerrorist,Terrorist,2,0,,Generic,HE,Grenade,300,Terrorist,18,18,469.0,432.0,500.0,555.0,ECO,24350,7600,16.0
495,495,003201673717864202280_0171883906.dem,de_dust2,20,1841.279,Terrorist,CounterTerrorist,24,3,,RightArm,P250,Pistol,300,Terrorist,16,18,453.0,496.0,463.0,414.0,ECO,24350,7600,16.0
496,496,003201673717864202280_0171883906.dem,de_dust2,20,1841.56,Terrorist,CounterTerrorist,54,6,,Head,Deagle,Pistol,300,Terrorist,18,18,500.0,521.0,461.0,408.0,ECO,24350,7600,16.0
497,497,003201673717864202280_0171883906.dem,de_dust2,20,1850.093,CounterTerrorist,Terrorist,26,8,,Generic,HE,Grenade,300,Terrorist,17,18,851.0,189.0,634.0,319.0,ECO,24350,7600,16.0
498,498,003201673717864202280_0171883906.dem,de_dust2,20,1850.093,CounterTerrorist,Terrorist,48,16,,Generic,HE,Grenade,300,Terrorist,17,16,851.0,189.0,625.0,340.0,ECO,24350,7600,16.0
499,499,003201673717864202280_0171883906.dem,de_dust2,20,1851.344,Terrorist,CounterTerrorist,100,5,,Head,Deagle,Pistol,300,Terrorist,18,17,635.0,320.0,852.0,157.0,ECO,24350,7600,16.0
500,500,003201673717864202280_0171883906.dem,de_dust2,20,1854.875,Terrorist,CounterTerrorist,100,5,,Head,Deagle,Pistol,300,Terrorist,16,17,675.0,222.0,914.0,345.0,ECO,24350,7600,16.0
501,501,003201673717864202280_0171883906.dem,de_dust2,20,1856.345,CounterTerrorist,Terrorist,1,0,,Generic,HE,Grenade,300,Terrorist,17,18,678.0,289.0,655.0,203.0,ECO,24350,7600,16.0
502,502,003201673717864202280_0171883906.dem,de_dust2,20,1857.626,Terrorist,CounterTerrorist,44,1,,Chest,Deagle,Pistol,300,Terrorist,16,13,117.0,370.0,182.0,230.0,ECO,24350,7600,16.0
503,503,003201673717864202280_0171883906.dem,de_dust2,20,1858.126,Terrorist,CounterTerrorist,56,6,,Head,Deagle,Pistol,300,Terrorist,16,13,117.0,368.0,173.0,220.0,ECO,24350,7600,16.0
504,504,003201673717864202280_0171883906.dem,de_dust2,20,1860.095,Terrorist,CounterTerrorist,20,2,,Chest,P250,Pistol,300,Terrorist,16,17,436.0,314.0,633.0,259.0,ECO,24350,7600,16.0
505,505,003201673717864202280_0171883906.dem,de_dust2,20,1860.47,Terrorist,CounterTerrorist,80,11,,Head,P250,Pistol,300,Terrorist,16,17,444.0,318.0,623.0,257.0,ECO,24350,7600,16.0
506,506,003201673717864202280_0171883906.dem,de_dust2,21,1886.069,Terrorist,CounterTerrorist,64,0,,Chest,AWP,Sniper,100,Terrorist,17,17,465.0,914.0,435.0,267.0,ECO,3800,23550,16.0
507,507,003201673717864202280_0171883906.dem,de_dust2,21,1897.728,CounterTerrorist,Terrorist,27,3,,Stomach,P250,Pistol,300,Terrorist,17,16,111.0,437.0,185.0,564.0,ECO,3800,23550,16.0
508,508,003201673717864202280_0171883906.dem,de_dust2,21,1899.385,CounterTerrorist,Terrorist,64,9,,Head,P250,Pistol,300,Terrorist,17,18,811.0,226.0,881.0,578.0,ECO,3800,23550,16.0
509,509,003201673717864202280_0171883906.dem,de_dust2,21,1899.478,Terrorist,CounterTerrorist,100,0,,Head,M4A1,Rifle,300,Terrorist,18,17,880.0,578.0,806.0,227.0,ECO,3800,23550,16.0
510,510,003201673717864202280_0171883906.dem,de_dust2,21,1901.573,Terrorist,CounterTerrorist,22,4,,Chest,M4A1,Rifle,300,Terrorist,18,13,855.0,558.0,912.0,356.0,ECO,3800,23550,16.0
511,511,003201673717864202280_0171883906.dem,de_dust2,21,1901.854,CounterTerrorist,Terrorist,29,0,,Stomach,P250,Pistol,300,Terrorist,13,17,912.0,356.0,841.0,631.0,ECO,3800,23550,16.0
512,512,003201673717864202280_0171883906.dem,de_dust2,21,1901.885,Terrorist,CounterTerrorist,78,19,,Head,M4A1,Rifle,300,Terrorist,18,13,858.0,556.0,912.0,356.0,ECO,3800,23550,16.0
513,513,003201673717864202280_0171883906.dem,de_dust2,21,1906.761,Terrorist,CounterTerrorist,36,2,,Stomach,Deagle,Pistol,300,Terrorist,16,17,180.0,631.0,198.0,524.0,ECO,3800,23550,16.0
514,514,003201673717864202280_0171883906.dem,de_dust2,21,1912.293,CounterTerrorist,Terrorist,16,8,,Chest,USP,Pistol,300,Terrorist,17,16,384.0,472.0,424.0,443.0,ECO,3800,23550,16.0
515,515,003201673717864202280_0171883906.dem,de_dust2,21,1912.481,CounterTerrorist,Terrorist,67,33,,Head,USP,Pistol,300,Terrorist,17,16,384.0,472.0,428.0,445.0,ECO,3800,23550,16.0
516,516,003201673717864202280_0171883906.dem,de_dust2,21,1912.981,CounterTerrorist,Terrorist,17,33,,Head,USP,Pistol,300,Terrorist,17,16,384.0,472.0,428.0,446.0,ECO,3800,23550,16.0
517,517,003201673717864202280_0171883906.dem,de_dust2,21,1914.356,Terrorist,CounterTerrorist,100,0,,Head,Deagle,Pistol,300,Terrorist,16,18,105.0,412.0,148.0,168.0,ECO,3800,23550,16.0
518,518,003201673717864202280_0171883906.dem,de_dust2,21,1919.326,CounterTerrorist,Terrorist,19,5,,Chest,UMP,SMG,600,Terrorist,17,16,309.0,462.0,422.0,440.0,ECO,3800,23550,16.0
519,519,003201673717864202280_0171883906.dem,de_dust2,21,1919.42,CounterTerrorist,Terrorist,19,5,,Chest,UMP,SMG,600,Terrorist,17,16,309.0,460.0,422.0,440.0,ECO,3800,23550,16.0
520,520,003201673717864202280_0171883906.dem,de_dust2,21,1919.451,Terrorist,CounterTerrorist,44,0,,Stomach,AK47,Rifle,300,Terrorist,16,17,422.0,439.0,309.0,460.0,ECO,3800,23550,16.0
521,521,003201673717864202280_0171883906.dem,de_dust2,21,1919.639,Terrorist,CounterTerrorist,44,0,,Stomach,AK47,Rifle,300,Terrorist,16,17,421.0,437.0,309.0,460.0,ECO,3800,23550,16.0
522,522,003201673717864202280_0171883906.dem,de_dust2,21,1919.826,Terrorist,CounterTerrorist,12,0,,Stomach,AK47,Rifle,300,Terrorist,16,17,421.0,437.0,309.0,460.0,ECO,3800,23550,16.0
523,523,003201673717864202280_0171883906.dem,de_dust2,22,1945.394,Terrorist,CounterTerrorist,100,0,,Head,AWP,Sniper,100,Terrorist,17,13,463.0,923.0,447.0,264.0,ECO,7800,28600,16.0
524,524,003201673717864202280_0171883906.dem,de_dust2,22,1946.675,CounterTerrorist,Terrorist,38,3,,Chest,Scout,Sniper,300,Terrorist,17,18,448.0,237.0,442.0,730.0,ECO,7800,28600,16.0
525,525,003201673717864202280_0171883906.dem,de_dust2,22,1956.49,Terrorist,CounterTerrorist,8,0,,Chest,Deagle,Pistol,300,Terrorist,16,17,518.0,538.0,388.0,216.0,ECO,7800,28600,16.0
526,526,003201673717864202280_0171883906.dem,de_dust2,22,1958.459,Terrorist,CounterTerrorist,5,0,,Stomach,Deagle,Pistol,300,Terrorist,16,17,515.0,517.0,382.0,224.0,ECO,7800,28600,16.0
527,527,003201673717864202280_0171883906.dem,de_dust2,22,1958.772,Terrorist,CounterTerrorist,90,19,,Head,M4A1,Rifle,300,Terrorist,18,17,629.0,311.0,867.0,211.0,ECO,7800,28600,16.0
528,528,003201673717864202280_0171883906.dem,de_dust2,22,1959.209,Terrorist,CounterTerrorist,10,19,,Head,M4A1,Rifle,300,Terrorist,18,17,628.0,311.0,866.0,208.0,ECO,7800,28600,16.0
529,529,003201673717864202280_0171883906.dem,de_dust2,22,1959.803,CounterTerrorist,Terrorist,31,2,,RightArm,Scout,Sniper,300,Terrorist,17,16,390.0,221.0,512.0,499.0,ECO,7800,28600,16.0
530,530,003201673717864202280_0171883906.dem,de_dust2,22,1962.085,Terrorist,CounterTerrorist,27,3,,Chest,AK47,Rifle,300,Terrorist,16,17,443.0,307.0,384.0,229.0,ECO,7800,28600,16.0
531,531,003201673717864202280_0171883906.dem,de_dust2,22,1962.178,Terrorist,CounterTerrorist,27,3,,Chest,AK47,Rifle,300,Terrorist,16,17,444.0,306.0,382.0,230.0,ECO,7800,28600,16.0
532,532,003201673717864202280_0171883906.dem,de_dust2,22,1962.397,Terrorist,CounterTerrorist,27,3,,Chest,AK47,Rifle,300,Terrorist,16,17,444.0,306.0,379.0,232.0,ECO,7800,28600,16.0
533,533,003201673717864202280_0171883906.dem,de_dust2,22,1962.491,Terrorist,CounterTerrorist,6,3,,RightArm,AK47,Rifle,300,Terrorist,16,17,444.0,306.0,378.0,233.0,ECO,7800,28600,16.0
534,534,003201673717864202280_0171883906.dem,de_dust2,22,1969.649,CounterTerrorist,Terrorist,100,6,,Head,Deagle,Pistol,300,Terrorist,18,16,251.0,171.0,210.0,294.0,ECO,7800,28600,16.0
535,535,003201673717864202280_0171883906.dem,de_dust2,22,1989.997,Terrorist,CounterTerrorist,66,0,A,Head,Deagle,Pistol,300,Terrorist,16,17,814.0,198.0,838.0,354.0,ECO,7800,28600,16.0
536,536,003201673717864202280_0171883906.dem,de_dust2,22,1992.935,Terrorist,CounterTerrorist,34,0,A,Head,UMP,SMG,600,Terrorist,16,17,828.0,150.0,858.0,249.0,ECO,7800,28600,16.0
537,537,003201673717864202280_0171883906.dem,de_dust2,22,1993.06,CounterTerrorist,Terrorist,27,3,A,LeftArm,AK47,Rifle,300,Terrorist,18,18,264.0,173.0,297.0,285.0,ECO,7800,28600,16.0
